road_id,pixel_hue,pixel_satu,pixel_ligh,pixel_egde,pixel_thre,beautiful,boring,depressing,lively,safety,wealthy,seg_building,seg_sky,seg_floor,seg_tree,seg_ceiling,seg_road,seg_bed,seg_windowpane,seg_grass,seg_cabinet,seg_sidewalk,seg_person,seg_earth,seg_door,seg_table,seg_mountain,seg_plant,seg_curtain,seg_chair,seg_car,seg_water,seg_painting,seg_sofa,seg_shelf,seg_house,seg_sea,seg_mirror,seg_rug,seg_field,seg_armchair,seg_seat,seg_fence,seg_desk,seg_rock,seg_wardrobe,seg_lamp,seg_bathtub,seg_railing,seg_cushion,seg_base,seg_box,seg_column,seg_signboard,seg_chest of drawers,seg_counter,seg_sand,seg_sink,seg_skyscraper,seg_fireplace,seg_refrigerator,seg_grandstand,seg_path,seg_stairs,seg_runway,seg_case,seg_pool table,seg_pillow,seg_screen door,seg_stairway,seg_river,seg_bridge,seg_bookcase,seg_blind,seg_coffee table,seg_toilet,seg_flower,seg_book,seg_hill,seg_bench,seg_countertop,seg_stove,seg_palm,seg_kitchen island,seg_computer,seg_swivel chair,seg_boat,seg_bar,seg_arcade machine,seg_hovel,seg_bus,seg_towel,seg_light,seg_truck,seg_tower,seg_chandelier,seg_awning,seg_streetlight,seg_booth,seg_television receiver,seg_airplane,seg_dirt track,seg_apparel,seg_pole,seg_land,seg_bannister,seg_escalator,seg_ottoman,seg_bottle,seg_buffet,seg_poster,seg_stage,seg_van,seg_ship,seg_fountain,seg_conveyer belt,seg_canopy,seg_washer,seg_plaything,seg_swimming pool,seg_stool,seg_barrel,seg_basket,seg_waterfall,seg_tent,seg_bag,seg_minibike,seg_cradle,seg_oven,seg_ball,seg_food,seg_step,seg_tank,seg_trade name,seg_microwave,seg_pot,seg_animal,seg_bicycle,seg_lake,seg_dishwasher,seg_screen,seg_blanket,seg_sculpture,seg_hood,seg_sconce,seg_vase,seg_traffic light,seg_tray,seg_ashcan,seg_fan,seg_pier,seg_crt screen,seg_plate,seg_monitor,seg_bulletin board,seg_shower,seg_radiator,seg_glass,seg_clock,seg_flag,obj_person,obj_traffic light,obj_fire hydrant,obj_street sign,obj_stop sign,obj_parking meter,obj_bench,obj_bird,obj_cat,obj_dog,obj_horse,obj_bicycle,obj_sheep,obj_cow,obj_elephant,obj_bear,obj_zebra,obj_giraffe,obj_hat,obj_backpack,obj_umbrella,obj_shoe,obj_car,obj_eye glasses,obj_handbag,obj_tie,obj_suitcase,obj_frisbee,obj_skis,obj_snowboard,obj_sports ball,obj_kite,obj_baseball bat,obj_motorcycle,obj_baseball glove,obj_skateboard,obj_surfboard,obj_tennis racket,obj_bottle,obj_plate,obj_wine glass,obj_cup,obj_fork,obj_knife,obj_airplane,obj_spoon,obj_bowl,obj_banana,obj_apple,obj_sandwich,obj_orange,obj_broccoli,obj_carrot,obj_hot dog,obj_pizza,obj_bus,obj_donut,obj_cake,obj_chair,obj_couch,obj_potted plant,obj_bed,obj_mirror,obj_dining table,obj_window,obj_desk,obj_train,obj_toilet,obj_door,obj_tv,obj_laptop,obj_mouse,obj_remote,obj_keyboard,obj_cell phone,obj_microwave,obj_oven,obj_truck,obj_toaster,obj_sink,obj_refrigerator,obj_blender,obj_book,obj_clock,obj_vase,obj_scissors,obj_teddy bear,obj_hair drier,obj_boat,obj_toothbrush
11,0.657324423,0.071592459,0.620231818,0.145302234,0.081196355,0.565076171,0.64963833,0.371188088,0.307003667,0.461269196,0.438534129,0.111372982,0.868327049,0,0.075311654,0,0.553936819,0,0,0,0,0.017168752,0.011715296,0,0,0,0,0,0,0,0.101270957,0,0,0,0,0,0,0,0,0,0,0,0.031422652,0,0,0,0,0,0.00635514,0,0,0,0,0.005068424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092707287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050543267,0,0,0,0,0,0,0,0,0,0,0.000730994,0,0,0,0,0,0.000333778,0,0,0,0,0,0,0,0,0.015736645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000611746,0,0,0,0,0,0,0,0,0,0,0.000114521,0,0,0,0,0,0,0,0,0.003787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017094017,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135313531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0
12,0.777286954,0.119156153,0.410259765,0.10660761,0.170152527,0.541413271,0.455140546,0.3728623,0.301885704,0.285058638,0.318641335,0.147193528,0.468986351,0,0.228228686,0,0.841822557,0,0,0.049996166,0,0.009077242,0.0824246,0,0,0,0,0.030372368,0,0,0.127486329,0,0,0,0,0,0,0,0,0,0,0,0.029235727,0,0,0,0,0,0.006812046,0,0,0,0,0.007039477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006497726,0,0,0,0,0,0.009197448,0,0,0.018952381,0,0,0,0,0,0.009753885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008547009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102310231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0
13,0.385369069,0.220006864,0.420402325,0.449720339,0.372318614,0.628612804,0.418091645,0.411631234,0.425278409,0.50172062,0.249278878,0.476732524,0.144671562,0,0.187640578,0,0.397511069,0,0,0.000460087,0,0.248021445,0.019009726,0,0,0,0,0.000858053,0,0,0.053812872,0,0,0,0,0,0,0,0,0,0,0,0.00086326,0,0,0,0,0,0,0,0,0,0,0.012417638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005267779,0,0,0,0,0,0,0.058479532,0,0,0,0,0,0.009345794,0,0,0,0,0,0,0,0,0.054950663,0,0,0,0,0,0,0,0,0,0,0,0,0.002525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017094017,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04950495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.572448409,0.148014548,0.373519178,0.323277205,0.267872049,0.598734742,0.432769922,0.544592782,0.608233253,0.587273861,0.537155591,0.506418614,0.169676523,0.000220994,0.212725401,0,0.296278569,0,0,0,0,0.080035742,0.011052166,0,0,0,0,0.001838686,0,0,0.090319091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001232286,0,0,0.005828687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002923977,0,0,0,0,0,0.049399199,0,0,0,0,0.002217295,0,0,0,0.054440286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007014682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017094017,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02310231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.278397169,0.326561076,0.344500427,0.585914227,0.725481139,0.64558164,0.440832407,0.596936232,0.6384166,0.565208537,0.544441944,0.1805,0.01372273,0.000317965,0.097529128,0,0,0,0,0,0,0.008299739,0.000360231,0,0,0,0,0,0,0,0,0,0.096165933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.453871751,0.248269695,0.411569214,0.609280634,0.426561569,0.533496884,0.457315112,0.494564401,0.528072929,0.503455412,0.503827308,0.171071106,0.06459615,0.005082873,0.454462277,0,0.443041761,0,0,0,0,0.046400306,0.067860301,0,0.119310345,0,0,0.005822506,0,0,0.033666847,0,0,0,0,0,0,0,0,0,0,0,0.002417127,0,0,0,0,0,0,0,0,0,0,0.032691333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014193737,0,0,0.000121921,0,0,0,0,0,0,0,0,0,0.003337784,0,0,0,0,0.000554324,0,0,0,0.039979585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102564103,0.0625,0,0,0,0,0,0,0,0,0,0.138888889,0,0,0,0,0,0,0,0,0,0,0.056105611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.402151881,0.313951925,0.337561817,0.698320349,0.537593287,0.49458603,0.443111456,0.473446546,0.468686224,0.493629463,0.340169646,0.420659914,0.023218893,0,0.21046853,0,0.067775518,0,0.0118149,0,0,0.004493235,0.01556145,0,0,0,0,0,0,0,0.298756084,0.000202488,0,0,0,0,0,0,0,0,0,0,0.001381215,0,0,0,0,0,0,0,0,0.013345521,0,0.032336543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206145742,0,0,0,0,0,0,0.001169591,0,0,0,0,0,0.055006676,0,0,0,0,0,0,0,0,0.056685948,0,0,0,0,7.36E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085470085,0,0.166666667,0,0,0,0,0,0,0,0,0.305555556,0,0,0,0,0,0,0,0,0,0,0.04620462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.581060479,0.155754108,0.447620436,0.583049772,0.273205909,0.522607351,0.442207834,0.51016389,0.420857902,0.619632913,0.497578015,0.140641193,0.204141033,0.077053407,0.289123556,0,0.199593155,0,0,0,0,0.020083397,0.125847333,0,0,0,0,0,0,0,0.148999459,0,0,0,0,0,0,0,0,0,0,0,0.040745856,0,0,0,0,0,0.035389408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003645426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125938933,0.007575757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012589316,0,0,0,0,0.021600393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02970297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.808038927,0.117590901,0.598762173,0.158965742,0.302945412,0.602185817,0.496169034,0.271133022,0.371925643,0.601817001,0.555131405,0.158309096,0.734669577,0,0.003659792,0,0.863108771,0,0,0,0,0.005488895,0,0,0,0,0,0.038367247,0,0,0.05246079,0,0,0,0,0,0,0,0,0,0,0,0.005006906,0,0,0,0,0,0.025794393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000334784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048826131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02970297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.842889322,0.092551229,0.664646126,0.153782778,0.168343547,0.706642897,0.595915466,0.502284399,0.345521818,0.549341987,0.611592149,0.116437669,0.821525435,0,0.013063424,0,0.621435124,0,0,0.00184035,0,0.007233427,0,0,0,0,0,0.033096347,0,0,0.258788534,0,0,0,0,0,0,0,0,0,0,0,0.011279926,0,0,0,0,0,0.009719626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010043522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001949318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009867302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04620462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
21,0.803074445,0.099191879,0.599176294,0.200407949,0.204409388,0.538853618,0.399167089,0.565225176,0.475057784,0.370519502,0.406064156,0.2633,0.553483462,0,0,0,0.696575639,0,0,0.012425219,0,0,0.051873199,0,0,0,0,0.006571087,0,0,0.010613208,0,0,0,0,0,0,0,0,0,0,0,0.029185022,0,0,0,0,0,0.038080731,0,0,0,0,0.000579039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011655436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000671592,0.002633559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.712152905,0.117742107,0.502470079,0.244782099,0.254005871,0.602511625,0.55553815,0.301841768,0.372185848,0.6412475,0.508079798,0.280413198,0.51293246,0,0.006048823,0,0.703521998,0,0,0,0,0.000425496,0.054818744,0,0,0,0,0.056549808,0,0,0.138543357,0,0,0,0,0,0,0,0,0,0,0,0.002532228,0,0,0,0,0,0.006978193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003898636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074515141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052805281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0
23,0.801216101,0.043296425,0.61800004,0.213960162,0.06429475,0.436958017,0.430157847,0.687700494,0.45393591,0.396840624,0.378839062,0.4454,0.171182266,0,0.000200884,0,0.81751192,0,0,0,0,0.000711406,0.015489914,0,0,0,0,0.010752688,0,0,0.017924528,0,0,0,0,0,0,0,0,0,0,0,0.02753304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017301038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003921569,0,0,0,0,0,0.002162162,0,0,0,0,0,0,0,0,0.008062349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0.309798576,0.230670635,0.335434891,0.370017085,0.368162366,0.466035298,0.312310958,0.536490865,0.359151711,0.528134025,0.383804102,0.412582203,0.108609985,0,0.217060512,0,0.459973675,0,0,0,0,0.133994675,0.053934571,0,0,0,0,0,0,0,0.117244843,0,0,0,0,0,0,0,0,0,0,0,0.076114838,0,0,0,0,0,0.000106809,0,0,0,0,0.000868873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016165288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36E-05,0,0,3.48E-05,0,0,0,0.005012532,0.00029824,0,0,0,0,0.00762922,0,0,0.015673469,0,0,0,0,0,0.00374277,0,0,0,0,0,0,0,0,0,0,0,0,0.000962001,0.000978793,0,0,0,0,0,0,0,0,0,0,0.024082194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179487179,0.125,0.111111111,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0.128712871,0,0,0,0,0,0,0,0,0,0,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0.5,0,0,0,0,0,0
25,0.161106974,0.244024394,0.434965865,0.41354412,0.445644551,0.549029899,0.393174511,0.647431825,0.5945734,0.575908466,0.704071318,0.284424832,0.141694781,0,0.283176394,0,0.658370229,0,0,0,0,0.013275466,0.17418214,0,0,0,0,0,0,0,0.073823688,0,0,0,0,0,0,0,0,0,0,0,0.202002762,0,0,0,0,0,0.071028037,0,0,0,0,0.008109478,0,0,0,0,0,0,0,0,0,0.030651341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007609014,0,0,0,0,0,0,0,0,0,0,0,0,0.002670227,0,0,0,0,0,0,0,0,0.068050357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051282051,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01650165,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0.213267084,0.300518574,0.366707364,0.40604608,0.569508676,0.540888549,0.366214266,0.589804451,0.349679428,0.446567815,0.325546172,0.302527329,0.087666204,0.00121547,0.303533987,0,0.089745124,0,0,0,0,0.457684452,0.018125553,0,0,0,0,0.069012013,0,0,0.163872363,0,0,0,0,0,0,0,0,0,0,0,0.00129489,0,0,0,0,0,0.000186916,0,0,0.00011426,0,0.004434871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035096529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000873108,0,0,0,0.001902253,0,0,0,0,0,0,0.057017544,0,0,0,0,0,0.030040053,0,0.001712329,0.006321429,0,0,0,0,0,0.000340252,0,0,0,0,0,0,0,0,0,0.13190184,0,0,0.001262626,0.006606852,0,0,0,0,0,0,0,0,0.08,0,0.002290426,0,0,0,0,0.01076555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128205128,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132013201,0,0,0,0,0,0,0,0,0,0,0.102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0
27,0.258607353,0.310037742,0.28543187,0.315180753,0.634125921,0.55564914,0.351023087,0.704272674,0.281364598,0.416164091,0.447576064,0.372279611,0.101508236,0,0.183828295,0,0.264568625,0,0,0,0,0.191473066,0.072060124,0,0,0,0,0,0,0,0.568956193,0,0,0,0,0,0,0,0,0,0,0,0.00621547,0,0,0,0,0,0.002616822,0,0,0,0,0.016979219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001552192,0,0,0,0.025899912,0,0,0,0,0,0,0,0.036534447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011568561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008547009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.092409241,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
28,0.21823088,0.445903445,0.231324936,0.412028798,0.782117274,0.596828029,0.427529022,0.726636822,0.075761284,0.108762475,0.203387031,0.437468659,0.068267513,0.057016575,0.462506195,0,0.00741893,0,0,0,0,0.168496298,0.118479222,0.02386327,0,0,0,0,0,0,0.180638183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002670227,0,0,0.025714286,0,0,0,0,0,0,0,0,0,0,0.028718704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008547009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0.407013817,0.22400588,0.31588273,0.243867605,0.389115251,0.505688908,0.364157347,0.494643822,0.397108613,0.422432663,0.355040595,0.263620054,0.253709951,0,0.153219897,0,0.697671945,0,0,0.002556041,0,0.070774119,0.080361529,0.000931599,0,0,0,0.001825066,0,0,0.19226609,0,0,0,0,0,0,0,0,0,0,0,0.055900859,0,0,0,0,0,0.00623053,0,0,0,0,0.026918962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003372639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008096771,0,0,0.049283373,0,0,0,0.005847953,0,0,0,0,0,0.029372497,0,0,4.76E-05,0,0,0,0.001558673,0,0.077879853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000435019,0,0,0,0,0,0,0,0,0.000634921,0,0.002137731,0,0,0,0,0,0,0,0,0,0,0.000594177,0,0,0,0,0,0,0,0,0,0,0,0.094017094,0,0.111111111,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0.293729373,0,0,0,0,0,0,0,0,0,0,0.051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0
